date,매매,분류,code,종목명,PER,PBR,ROE,현재가,연중최고가,연중최저가
2026/01/27/17:49,매수,외국인순매수,900340,윙입푸드,2.7,0.18,7.0,802,881,-752
2026/01/27/17:49,매수,외국인순매수,230,일동홀딩스,2.28,1.07,72.9,12440,14550,-11500
2026/01/27/17:49,매수,가치주,900340,윙입푸드,2.7,0.18,7.0,802,881,-752
2026/01/27/17:49,매수,중소형저평가우량주,900340,윙입푸드,2.7,0.18,7.0,802,881,-752
2026/01/27/17:49,매수,중소형저평가우량주,36640,HRS,5.62,0.69,12.7,-5190,5300,-4970
2026/01/27/17:49,매수,중소형저평가우량주,461300,아이스크림미디어,5.79,1.07,23.3,15700,17400,-14130
2026/01/27/17:49,매수,대형저평가우량주,23160,태광,15.78,1.23,8.2,26750,28700,-20750
2026/01/27/17:49,매수,실적호전주,23900,풍국주정,14.25,0.7,5.1,9100,9290,-8820
2026/01/27/17:49,매수,실적호전주,72130,유엔젤,16.81,0.94,6.4,4655,4755,-4160
2026/01/27/17:49,매수,실적호전주,86670,비엠티,27.72,0.93,3.4,12510,12890,-11570
2026/01/27/17:49,매수,실적호전주,89970,브이엠,,4.9,-2.8,28000,33700,-23750
2026/01/27/17:49,매수,실적호전주,224110,에이텍모빌리티,4.93,0.7,16.5,9950,10000,-9050
2026/01/27/17:49,매수,실적호전주,443250,레뷰코퍼레이션,18.52,2.53,13.0,10790,11010,-10140
2026/01/27/17:49,매수,실적호전주,476060,온코닉테라퓨틱스,,15.0,-44.6,-19450,23150,-17780
2026/01/27/17:49,매수,수익성이좋은기업,461300,아이스크림미디어,5.79,1.07,23.3,15700,17400,-14130
2026/01/27/17:49,매수,수익성이좋은기업,489500,엘케이켐,20.0,4.48,29.7,29400,37950,-25100
2026/01/28/15:07,매수,외국인순매수,100,유한양행,126.31,3.85,3.4,109700,115900,-101500
2026/01/28/15:07,매수,외국인순매수,423920,TIGER 미국필라델피아반도체레버리지(합성),,,,52675,53760,-39525
2026/01/28/15:07,매수,가치주,4490,세방전지,5.32,0.6,12.2,64400,65700,-60000
2026/01/28/15:07,매수,대형저평가우량주,4490,세방전지,5.32,0.6,12.2,64400,65700,-60000
2026/01/28/15:07,매수,대형저평가우량주,21240,코웨이,10.4,1.79,19.4,79700,87400,-74700
2026/01/28/15:07,매수,대형저평가우량주,271560,오리온,8.83,1.33,16.6,117100,120900,-102000
2026/01/28/15:07,매수,실적호전주,2460,HS화성,10.51,0.32,3.2,12410,12550,-11010
2026/01/28/15:07,매수,실적호전주,3720,삼영,23.7,2.47,11.5,-5620,6390,-5250
2026/01/28/15:07,매수,실적호전주,14790,HL D&I,6.12,0.28,4.6,2795,2840,-2500
2026/01/28/15:07,매수,실적호전주,41460,한국전자인증,19.1,1.25,6.9,-3985,4060,-3640
2026/01/28/15:07,매수,실적호전주,241770,메카로,44.17,1.24,2.9,23900,25650,-21700
2026/01/28/15:07,매수,실적호전주,285130,SK케미칼,150.11,0.6,0.4,68500,71200,-64300
2026/01/28/15:07,매수,성장주,62040,산일전기,46.46,10.5,29.9,149700,151200,-126600
2026/01/28/15:07,매수,수익성이좋은기업,21240,코웨이,10.4,1.79,19.4,79700,87400,-74700
2026/01/28/15:07,매수,시총대비영업이익30%이상,2460,HS화성,10.51,0.32,3.2,12410,12550,-11010
2026/01/28/15:07,매수,시총대비영업이익30%이상,14790,HL D&I,6.12,0.28,4.6,2795,2840,-2500
2026/01/29/18:17,매수,대형저평가우량주,30190,NICE평가정보,13.83,2.48,19.5,17530,17650,-15300
2026/01/29/18:17,매수,대형저평가우량주,111770,영원무역,8.76,1.0,12.3,84400,88200,-78300
2026/01/29/18:17,매수,실적호전주,9160,SIMPAC,11.92,0.51,4.6,5000,5200,-4730
2026/01/29/18:17,매수,실적호전주,10400,우진아이엔에스,,0.39,-26.3,4035,4900,-3890
2026/01/29/18:17,매수,실적호전주,39830,오로라,25.9,1.04,4.4,15170,15440,-13290
2026/01/29/18:17,매수,실적호전주,86670,비엠티,28.25,0.95,3.4,12750,12890,-11570
2026/01/29/18:17,매수,실적호전주,317400,자이에스앤디,123.22,0.37,0.3,4150,4400,-3770
2026/01/29/18:17,매수,시총대비영업이익30%이상,2320,한진,,0.21,-0.3,20300,20450,-19190
2026/02/02/20:06,매수,외국인순매수,0000H0,KODEX 인도Nifty미드캡100,,,,-10430,11550,-10220
2026/02/02/20:06,매수,외국인순매수,40300,YTN,,0.68,-8.0,3580,3955,-3420
2026/02/02/20:06,매수,실적호전주,5750,대림바스,14.6,0.51,3.5,4695,5180,-4540
2026/02/02/20:06,매수,실적호전주,72950,빛샘전자,8.89,0.6,6.9,-5570,6380,-5270
2026/02/03/17:02,매수,외국인순매수,900110,이스트아시아홀딩스,3.2,0.06,1.7,960,1199,-920
2026/02/03/17:02,매수,외국인순매수,0000H0,KODEX 인도Nifty미드캡100,,,,10900,11550,-10220
2026/02/03/17:02,매수,외국인순매수,145,하이트진로홀딩스우,,,,12130,13310,-11610
2026/02/03/17:02,매수,외국인순매수,180,성창기업지주,,0.17,-0.6,1396,1518,-1360
2026/02/03/17:02,매수,외국인순매수,36460,한국가스공사,3.26,0.34,11.2,40450,42250,-38000
2026/02/03/17:02,매수,외국인순매수,39290,인포뱅크,,0.72,-5.3,5900,6750,-5400
2026/02/03/17:02,매수,외국인순매수,381180,TIGER 미국필라델피아반도체나스닥,,,,31035,31405,-26770
2026/02/03/17:02,매수,가치주,23910,대한약품,5.23,0.63,12.9,29400,29500,-26950
2026/02/03/17:02,매수,가치주,35150,백산,4.85,1.15,26.8,13370,13370,-12090
2026/02/03/17:02,매수,중소형저평가우량주,3650,미창석유,4.1,0.5,13.5,124100,130900,-113000
2026/02/03/17:02,매수,중소형저평가우량주,23910,대한약품,5.23,0.63,12.9,29400,29500,-26950
2026/02/03/17:02,매수,대형저평가우량주,2840,미원상사,12.99,1.57,13.0,138200,151900,135300
2026/02/03/17:02,매수,대형저평가우량주,3850,보령,9.82,1.03,10.5,9620,9680,-8510
2026/02/03/17:02,매수,대형저평가우량주,11200,HMM,4.68,0.64,15.4,20100,21150,-19390
2026/02/03/17:02,매수,대형저평가우량주,241560,두산밥캣,11.55,0.93,8.8,64900,65000,-56300
2026/02/03/17:02,매수,실적호전주,10400,우진아이엔에스,,0.39,-26.3,4080,4900,-3875
2026/02/03/17:02,매수,실적호전주,23900,풍국주정,14.06,0.69,5.1,-8980,9290,-8820
2026/02/03/17:02,매수,실적호전주,37070,파세코,,1.87,-18.1,7780,7940,-7150
2026/02/03/17:02,매수,실적호전주,86670,비엠티,27.81,0.93,3.4,12550,12890,-11570
2026/02/03/17:02,매수,수익성이좋은기업,489460,바이오비쥬,20.81,5.06,33.9,13090,13920,-10060
2026/02/03/17:02,매수,시총대비영업이익30%이상,66360,체리부로,,0.5,-11.4,783,827,-747
2026/02/04/20:16,매수,외국인지분율상승,31310,아이즈비전,,0.25,-1.0,1489,1525,-1400
2026/02/04/20:16,매수,외국인지분율상승,37560,LG헬로비전,,0.42,-21.1,2380,2380,-2190
2026/02/04/20:16,매수,외국인순매수,900260,로스웰,3.27,0.22,7.4,1576,1929,-1551
2026/02/04/20:16,매수,외국인순매수,900310,컬러레이,46.09,0.13,0.3,572,638,-550
2026/02/04/20:16,매수,외국인순매수,40,KR모터스,,0.79,-42.8,431,471,-390
2026/02/04/20:16,매수,외국인순매수,87,하이트진로2우B,,,,14200,15180,-14010
2026/02/04/20:16,매수,외국인순매수,140,하이트진로홀딩스,5.1,0.34,8.1,9580,9880,-9210
2026/02/04/20:16,매수,외국인순매수,150,두산,,11.6,-14.6,902000,958000,-735000
2026/02/04/20:16,매수,외국인순매수,3490,대한항공,6.66,0.84,13.2,23750,25050,-21600
2026/02/04/20:16,매수,외국인순매수,3495,대한항공우,,,,23650,24600,-22650
2026/02/04/20:16,매수,외국인순매수,15760,한국전력,11.53,1.01,9.2,62700,69500,-45700
2026/02/04/20:16,매수,외국인순매수,20560,아시아나항공,,1.75,-53.2,7630,8070,-7500
2026/02/04/20:16,매수,외국인순매수,31310,아이즈비전,,0.25,-1.0,1489,1525,-1400
2026/02/04/20:16,매수,외국인순매수,37560,LG헬로비전,,0.42,-21.1,2380,2380,-2190
2026/02/04/20:16,매수,외국인순매수,53210,스카이라이프,,0.42,-21.7,4915,5040,-4605
2026/02/04/20:16,매수,외국인순매수,89590,제주항공,20.4,1.36,6.8,5500,6010,-5150
2026/02/04/20:16,매수,외국인순매수,272450,진에어,3.77,1.5,51.2,6910,7210,-6530
2026/02/04/20:16,매수,가치주,14580,태경비케이,4.75,0.6,13.3,4710,4760,-4350
2026/02/04/20:16,매수,가치주,17650,대림제지,5.78,0.27,4.9,8500,8540,-7540
2026/02/04/20:16,매수,가치주,33270,유나이티드제약,9.66,0.72,8.3,19210,19300,-18080
2026/02/04/20:16,매수,가치주,69730,DSR제강,,0.35,-15.7,3990,4000,-3640
2026/02/04/20:16,매수,가치주,94970,제이엠티,5.15,0.33,6.9,2740,2780,-2530
2026/02/04/20:16,매수,중소형저평가우량주,12790,신일제약,4.92,0.48,10.2,5870,6170,-5710
2026/02/04/20:16,매수,중소형저평가우량주,14580,태경비케이,4.75,0.6,13.3,4710,4760,-4350
2026/02/04/20:16,매수,중소형저평가우량주,17650,대림제지,5.78,0.27,4.9,8500,8540,-7540
2026/02/04/20:16,매수,중소형저평가우량주,36640,HRS,5.63,0.69,12.7,5200,5300,-4970
2026/02/04/20:16,매수,중소형저평가우량주,36670,삼양케이씨아이,4.91,0.59,13.1,6410,6500,-6070
2026/02/04/20:16,매수,중소형저평가우량주,69730,DSR제강,,0.35,-15.7,3990,4000,-3640
2026/02/04/20:16,매수,중소형저평가우량주,94970,제이엠티,5.15,0.33,6.9,2740,2780,-2530
2026/02/04/20:16,매수,대형저평가우량주,240,한국앤컴퍼니,7.5,0.59,8.3,27700,28250,-24150
2026/02/04/20:16,매수,대형저평가우량주,270,기아,6.42,1.11,19.1,156800,177000,-119500
2026/02/04/20:16,매수,대형저평가우량주,2960,한국쉘석유,15.5,4.46,28.9,437000,450000,-426500
2026/02/04/20:16,매수,대형저평가우량주,3030,세아제강지주,14.02,0.3,2.3,145000,146900,-112000
2026/02/04/20:16,매수,대형저평가우량주,4490,세방전지,5.38,0.61,12.2,65100,65700,-60000
2026/02/04/20:16,매수,대형저평가우량주,7340,DN오토모티브,4.86,0.87,19.8,26150,26600,-23050
2026/02/04/20:16,매수,대형저평가우량주,9450,경동나비엔,6.84,1.22,19.4,58400,59200,-53000
2026/02/04/20:16,매수,대형저평가우량주,25540,한국단자,5.51,0.73,14.2,75200,81000,-66000
2026/02/04/20:16,매수,대형저평가우량주,161390,한국타이어앤테크놀로지,7.23,0.72,10.8,65100,72500,-55400
2026/02/04/20:16,매수,대형저평가우량주,192400,쿠쿠홀딩스,7.16,0.79,12.1,27650,29600,-26300
2026/02/04/20:16,매수,대형저평가우량주,214320,이노션,7.72,0.77,10.5,19350,19480,-17860
2026/02/04/20:16,매수,대형저평가우량주,317450,명인제약,10.76,1.39,13.7,66000,67100,-57800
2026/02/04/20:16,매수,실적호전주,400,롯데손해보험,22.66,0.69,2.3,1769,1770,-1576
2026/02/04/20:16,매수,실적호전주,20120,키다리스튜디오,,0.61,-3.7,3275,3675,-3050
2026/02/04/20:16,매수,실적호전주,33320,제이씨현시스템,44.45,0.76,1.8,4315,4440,-3885
2026/02/04/20:16,매수,실적호전주,33500,동성화인텍,22.03,4.12,21.1,28900,30000,-23400
2026/02/04/20:16,매수,실적호전주,39830,오로라,25.9,1.04,4.4,15170,15640,-13290
2026/02/04/20:16,매수,실적호전주,105740,디케이락,49.4,0.79,1.6,10360,10890,-9580
2026/02/04/20:16,매수,실적호전주,181710,NHN,,0.72,-8.6,-31850,34800,-29200
2026/02/04/20:16,매수,실적호전주,356860,티엘비,168.78,5.36,3.3,-62100,64800,-53200
2026/02/04/20:16,매수,성장주,7340,DN오토모티브,4.86,0.87,19.8,26150,26600,-23050
2026/02/04/20:16,매수,성장주,62040,산일전기,48.72,11.01,29.9,157000,157900,-126600
2026/02/04/20:16,매수,성장주,297890,HB솔루션,,0.76,-9.2,2295,2430,-2070
2026/02/04/20:16,매수,성장주,483650,달바글로벌,112.21,17.98,26.2,160100,166700,-136300
2026/02/04/20:16,매수,수익성이좋은기업,8260,NI스틸,3.99,0.4,10.5,3590,3590,-3300
2026/02/04/20:16,매수,수익성이좋은기업,62040,산일전기,48.72,11.01,29.9,157000,157900,-126600
2026/02/04/20:16,매수,시총대비영업이익30%이상,540,흥국화재,2.38,0.33,10.0,3895,3925,-3365
2026/02/04/20:16,매수,시총대비영업이익30%이상,1450,현대해상,3.17,0.56,15.8,30200,31450,-26100
2026/02/04/20:16,매수,시총대비영업이익30%이상,5740,크라운해태홀딩스,4.44,0.31,7.4,6850,6990,-6220
2026/02/04/20:16,매수,시총대비영업이익30%이상,19180,티에이치엔,4.41,0.95,24.5,7800,9750,-6800
2026/02/04/20:16,매수,시총대비영업이익30%이상,69730,DSR제강,,0.35,-15.7,3990,4000,-3640
2026/02/05/17:51,매수,외국인순매수,20,동화약품,30.93,0.46,1.5,6160,6300,-5560
2026/02/05/17:51,매수,외국인순매수,80,하이트진로,13.34,1.06,8.6,17940,18440,-17300
2026/02/05/17:51,매수,외국인순매수,0000D0,TIGER 엔비디아미국채커버드콜밸런스(합성),,,,9695,10255,-9500
2026/02/05/17:51,매수,외국인순매수,100,유한양행,123.66,3.77,3.4,-107400,115900,-101500
2026/02/05/17:51,매수,외국인순매수,36420,콘텐트리중앙,,1.22,-72.0,7200,10010,-5950
2026/02/05/17:51,매수,외국인순매수,91810,티웨이항공,,3.63,-55.0,1408,1579,-1305
2026/02/05/17:51,매수,외국인순매수,298690,에어부산,90.88,1.57,1.5,1884,1917,-1705
2026/02/05/17:51,매수,외국인순매수,379800,KODEX 미국S&P500,,,,22890,23445,-22465
2026/02/05/17:51,매수,가치주,15890,태경산업,6.87,0.43,6.6,-4800,4975,-4545
2026/02/05/17:51,매수,중소형저평가우량주,14440,영보화학,4.2,0.52,13.0,4735,4830,-4475
2026/02/05/17:51,매수,대형저평가우량주,35250,강원랜드,8.3,0.93,12.1,17730,18970,-16920
2026/02/05/17:51,매수,대형저평가우량주,145720,덴티움,7.39,0.94,14.3,48550,49800,-44600
2026/02/05/17:51,매수,실적호전주,9160,SIMPAC,12.11,0.52,4.6,5080,5240,-4730
2026/02/05/17:51,매수,성장주,48870,시너지이노베이션,19.42,1.1,5.8,2435,2520,-2215
2026/02/05/17:51,매수,시총대비영업이익30%이상,15890,태경산업,6.87,0.43,6.6,-4800,4975,-4545
2026/02/06/16:32,매수,외국인순매수,900300,오가닉티코스메틱,,0.02,-18.0,-131,307,-128
2026/02/06/16:32,매수,외국인순매수,123310,TIGER 인버스,,,,2170,2725,-2055
2026/02/06/16:32,매수,대형저평가우량주,192080,더블유게임즈,6.39,1.0,18.7,55600,55700,-49400
2026/02/06/16:32,매수,대형저평가우량주,268280,미원에스씨,12.54,1.61,14.0,136800,140100,-129700
2026/02/08/21:13,매수,외국인순매수,019570,플루토스,,0.58,-0.6,332,332,-247
2026/02/08/21:13,매수,외국인순매수,045390,대아티아이,22.31,2.46,11.5,4660,4820,-3960
2026/02/08/21:13,매수,외국인순매수,054300,팬스타엔터프라이즈,13.58,0.87,6.7,738,760,-622
2026/02/08/21:13,매수,외국인순매수,114800,KODEX 인버스,,,,1943,2435,-1840
2026/02/08/21:13,매수,외국인순매수,123310,TIGER 인버스,,,,2170,2725,-2055
2026/02/08/21:13,매수,외국인순매수,251340,KODEX 코스닥150선물인버스,,,,2355,2975,-2060
2026/02/08/21:13,매수,외국인순매수,252670,KODEX 200선물인버스2X,,,,383,614,-344
2026/02/08/21:13,매수,외국인순매수,252710,TIGER 200선물인버스2X,,,,406,652,-366
2026/02/08/21:13,매수,대형저평가우량주,192080,더블유게임즈,6.39,1.0,18.7,55600,55700,-49400
2026/02/08/21:13,매수,대형저평가우량주,268280,미원에스씨,12.54,1.61,14.0,136800,140100,-129700
2026/02/09/17:03,매수,외국인순매수,900270,헝셩그룹,10.73,0.07,0.7,178,212,-168
2026/02/09/17:03,매수,외국인순매수,900290,GRT,4.3,0.37,8.9,3900,3990,-3110
2026/02/09/17:03,매수,외국인순매수,900300,오가닉티코스메틱,,0.03,-18.0,170,307,-128
2026/02/09/17:03,매수,외국인순매수,0000D0,TIGER 엔비디아미국채커버드콜밸런스(합성),,,,9880,10255,-9500
2026/02/09/17:03,매수,외국인순매수,0000J0,PLUS 한화그룹주,,,,35470,37290,-24525
2026/02/09/17:03,매수,외국인순매수,036460,한국가스공사,3.33,0.35,11.2,41400,42250,-38000
2026/02/09/17:03,매수,외국인순매수,091810,티웨이항공,,3.69,-55.0,1430,1579,-1305
2026/02/09/17:03,매수,외국인순매수,122630,KODEX 레버리지,,,,77685,80380,-47920
2026/02/09/17:03,매수,외국인순매수,127710,아시아경제,,0.42,-59.1,-1085,1250,-995
2026/02/09/17:03,매수,외국인순매수,272450,진에어,3.87,1.54,51.2,7090,7210,-6530
2026/02/09/17:03,매수,외국인순매수,371160,TIGER 차이나항셍테크,,,,8735,9745,-8480
2026/02/09/17:03,매수,외국인순매수,442580,PLUS 글로벌HBM반도체,,,,57070,60400,-42500
2026/02/09/17:03,매수,가치주,900290,GRT,4.3,0.37,8.9,3900,3990,-3110
2026/02/09/17:03,매수,가치주,011200,HMM,4.75,0.65,15.4,20400,21150,-19390
2026/02/09/17:03,매수,가치주,016380,KG스틸,4.21,0.28,6.9,5610,5700,-5040
2026/02/09/17:03,매수,가치주,033270,유나이티드제약,9.62,0.72,8.3,19130,19520,-18080
2026/02/09/17:03,매수,가치주,069730,DSR제강,,0.35,-15.7,4020,4190,-3640
2026/02/09/17:03,매수,가치주,094970,제이엠티,5.26,0.34,6.9,2795,2795,-2530
2026/02/09/17:03,매수,가치주,155660,DSR,4.34,0.27,6.5,3945,3985,-3675
2026/02/09/17:03,매수,중소형저평가우량주,009780,엠에스씨,6.32,0.81,13.6,7820,8420,-7120
2026/02/09/17:03,매수,중소형저평가우량주,012790,신일제약,4.88,0.47,10.2,5820,6170,-5710
2026/02/09/17:03,매수,중소형저평가우량주,023600,삼보판지,4.99,0.28,5.8,10030,10800,-9090
2026/02/09/17:03,매수,중소형저평가우량주,036640,HRS,5.61,0.69,12.7,5180,5300,-4970
2026/02/09/17:03,매수,중소형저평가우량주,069730,DSR제강,,0.35,-15.7,4020,4190,-3640
2026/02/09/17:03,매수,중소형저평가우량주,094970,제이엠티,5.26,0.34,6.9,2795,2795,-2530
2026/02/09/17:03,매수,대형저평가우량주,000240,한국앤컴퍼니,7.57,0.6,8.3,27950,28250,-24150
2026/02/09/17:03,매수,대형저평가우량주,002960,한국쉘석유,15.75,4.54,28.9,444000,450000,-426500
2026/02/09/17:03,매수,대형저평가우량주,003850,보령,9.55,1.0,10.5,9360,9920,-8510
2026/02/09/17:03,매수,대형저평가우량주,011200,HMM,4.75,0.65,15.4,20400,21150,-19390
2026/02/09/17:03,매수,대형저평가우량주,016380,KG스틸,4.21,0.28,6.9,5610,5700,-5040
2026/02/09/17:03,매수,대형저평가우량주,018290,브이티,7.65,3.16,56.1,20950,21500,-15800
2026/02/09/17:03,매수,대형저평가우량주,030000,제일기획,11.81,1.41,15.1,21300,22100,-20150
2026/02/09/17:03,매수,대형저평가우량주,041510,에스엠,146.89,3.79,2.6,114300,140400,-102700
2026/02/09/17:03,매수,대형저평가우량주,067160,SOOP,8.01,1.88,30.2,70500,77000,-64100
2026/02/09/17:03,매수,대형저평가우량주,069260,TKG휴켐스,11.16,0.94,9.1,21200,21550,-17780
2026/02/09/17:03,매수,대형저평가우량주,083450,GST,12.02,2.01,18.7,29300,32800,-25400
2026/02/09/17:03,매수,대형저평가우량주,192400,쿠쿠홀딩스,7.36,0.81,12.1,28400,29600,-26300
2026/02/09/17:03,매수,대형저평가우량주,383800,LX홀딩스,4.15,0.36,9.1,8550,8860,-7850
2026/02/09/17:03,매수,실적호전주,033500,동성화인텍,22.49,4.21,21.1,29500,30600,-23400
2026/02/09/17:03,매수,실적호전주,034220,LG디스플레이,,0.88,-37.2,11470,13140,-10970
2026/02/09/17:03,매수,실적호전주,037270,YG PLUS,389.22,2.81,0.7,7290,7640,-6330
2026/02/09/17:03,매수,실적호전주,039830,오로라,26.53,1.06,4.4,15540,15760,-13290
2026/02/09/17:03,매수,실적호전주,072950,빛샘전자,9.6,0.64,6.9,6010,6380,-5270
2026/02/09/17:03,매수,실적호전주,089970,브이엠,,5.46,-2.8,31150,33700,-23750
2026/02/09/17:03,매수,실적호전주,127710,아시아경제,,0.42,-59.1,-1085,1250,-995
2026/02/09/17:03,매수,실적호전주,181710,NHN,,0.73,-8.6,32450,34800,-29200
2026/02/09/17:03,매수,실적호전주,267250,HD현대,38.02,2.11,6.4,245000,269000,-181000
2026/02/09/17:03,매수,실적호전주,402490,그린리소스,63.03,2.47,4.2,8850,9420,-7870
2026/02/09/17:03,매수,성장주,062040,산일전기,49.5,11.18,29.9,159500,161800,-126600
2026/02/09/17:03,매수,성장주,297890,HB솔루션,,0.78,-9.2,2370,2430,-2070
2026/02/09/17:03,매수,성장주,417500,제이아이테크,10.99,1.54,15.9,3600,3620,-3000
2026/02/09/17:03,매수,성장주,425040,티이엠씨,16.37,1.13,7.2,9900,10340,-7610
2026/02/09/17:03,매수,수익성이좋은기업,011200,HMM,4.75,0.65,15.4,20400,21150,-19390
2026/02/09/17:03,매수,수익성이좋은기업,062040,산일전기,49.5,11.18,29.9,159500,161800,-126600
2026/02/09/17:03,매수,시총대비영업이익30%이상,000880,한화,15.0,1.03,7.2,118700,138900,-80000
2026/02/09/17:03,매수,시총대비영업이익30%이상,002880,대유에이텍,9.25,1.08,12.8,-1025,1196,-976
2026/02/09/17:03,매수,시총대비영업이익30%이상,036460,한국가스공사,3.33,0.35,11.2,41400,42250,-38000
2026/02/09/17:03,매수,시총대비영업이익30%이상,069730,DSR제강,,0.35,-15.7,4020,4190,-3640
2026/02/09/17:03,매수,시총대비영업이익30%이상,200880,서연이화,2.78,0.37,14.9,15140,18310,-12520
2026/02/09/17:03,매수,시총대비영업이익30%이상,378850,화승알앤에이,2.1,0.45,24.7,3580,3870,-3105
2026/02/10/14:03,매수,외국인지분율상승,458250,TIGER 미국30년국채스트립액티브(합성 H),,,,37700,38430,-36985
2026/02/10/14:03,매수,외국인지분율상승,484790,KODEX 미국30년국채액티브(H),,,,8850,8955,-8730
2026/02/10/14:03,매수,외국인순매수,000087,하이트진로2우B,,,,14340,15180,-14010
2026/02/10/14:03,매수,외국인순매수,000100,유한양행,125.16,3.81,3.4,108700,115900,-101500
2026/02/10/14:03,매수,외국인순매수,000140,하이트진로홀딩스,5.1,0.34,8.1,9570,9880,-9210
2026/02/10/14:03,매수,외국인순매수,000150,두산,,11.53,-14.6,897000,958000,-735000
2026/02/10/14:03,매수,외국인순매수,036030,케이티알파,12.36,0.93,7.8,4960,5550,-4530
2026/02/10/14:03,매수,외국인순매수,036420,콘텐트리중앙,,1.26,-72.0,7430,10010,-5950
2026/02/10/14:03,매수,가치주,000270,기아,6.36,1.1,19.1,155200,177000,-119500
2026/02/10/14:03,매수,가치주,004490,세방전지,5.63,0.63,12.2,68100,69000,-60000
2026/02/10/14:03,매수,가치주,007700,F&F홀딩스,7.72,0.37,4.9,21100,21350,-18250
2026/02/10/14:03,매수,가치주,009900,명신산업,3.8,0.7,21.0,9350,9770,-8320
2026/02/10/14:03,매수,가치주,043150,바텍,5.55,0.67,12.9,20600,20950,-18790
2026/02/10/14:03,매수,중소형저평가우량주,023910,대한약품,5.31,0.64,12.9,29900,30100,-26950
2026/02/10/14:03,매수,중소형저평가우량주,052790,액토즈소프트,9.26,0.28,3.1,6080,6570,-5770
2026/02/10/14:03,매수,중소형저평가우량주,461300,아이스크림미디어,5.95,1.1,23.3,16130,17400,-14130
2026/02/10/14:03,매수,대형저평가우량주,000270,기아,6.35,1.1,19.1,155100,177000,-119500
2026/02/10/14:03,매수,대형저평가우량주,004490,세방전지,5.63,0.63,12.2,68100,69000,-60000
2026/02/10/14:03,매수,대형저평가우량주,007700,F&F홀딩스,7.72,0.37,4.9,21100,21350,-18250
2026/02/10/14:03,매수,대형저평가우량주,021240,코웨이,11.5,1.98,19.4,88100,89600,-74700
2026/02/10/14:03,매수,대형저평가우량주,030190,NICE평가정보,13.63,2.44,19.5,17280,17660,-15300
2026/02/10/14:03,매수,대형저평가우량주,031980,피에스케이홀딩스,16.4,3.64,24.8,72900,83800,-46100
2026/02/10/14:03,매수,대형저평가우량주,064960,SNT모티브,8.81,0.84,10.8,34650,40450,-31900
2026/02/10/14:03,매수,대형저평가우량주,086450,동국제약,13.45,1.36,10.7,18210,19200,-16260
2026/02/10/14:03,매수,대형저평가우량주,241560,두산밥캣,11.18,0.9,8.8,62800,65400,-56300
2026/02/10/14:03,매수,대형저평가우량주,377740,바이오노트,10.55,0.36,3.5,5710,5970,-5080
2026/02/10/14:03,매수,실적호전주,000400,롯데손해보험,22.68,0.69,2.3,1770,1812,-1576
2026/02/10/14:03,매수,실적호전주,002460,HS화성,10.92,0.33,3.2,12900,12980,-11010
2026/02/10/14:03,매수,실적호전주,020120,키다리스튜디오,,0.62,-3.7,3335,3675,-3050
2026/02/10/14:03,매수,실적호전주,041460,한국전자인증,19.61,1.28,6.9,4090,4205,-3640
2026/02/10/14:03,매수,실적호전주,051910,LG화학,,0.76,-2.1,321500,369000,-294000
2026/02/10/14:03,매수,실적호전주,223250,드림씨아이에스,28.63,2.23,8.6,6360,6890,-5600
2026/02/10/14:03,매수,실적호전주,248170,샘표식품,13.87,0.57,4.2,30550,31100,-27500
2026/02/10/14:03,매수,수익성이좋은기업,044990,에이치엔에스하이텍,9.1,1.27,15.2,17510,20200,-14880
2026/02/10/14:03,매수,수익성이좋은기업,352090,스톰테크,6.52,1.04,16.7,3485,3640,-3330
2026/02/10/14:03,매수,시총대비영업이익30%이상,000140,하이트진로홀딩스,5.1,0.34,8.1,9570,9880,-9210
2026/02/10/14:03,매수,시총대비영업이익30%이상,002460,HS화성,10.92,0.33,3.2,12900,12980,-11010
2026/02/10/14:03,매수,시총대비영업이익30%이상,003480,한진중공업홀딩스,2.63,0.36,15.5,5030,5100,-4590
2026/02/10/14:03,매수,시총대비영업이익30%이상,007700,F&F홀딩스,7.75,0.37,4.9,21200,21350,-18250
2026/02/10/14:03,매수,시총대비영업이익30%이상,013310,아진산업,7.24,0.41,6.0,3470,4360,-2720
2026/02/10/14:03,매수,시총대비영업이익30%이상,053060,세동,,0.7,-3.2,1382,1678,-1255
2026/02/10/14:03,매수,시총대비영업이익30%이상,290120,DH오토리드,18.54,0.46,2.7,2725,3900,-2410
2026/02/11/23:24,매수,외국인지분율상승,002200,한국수출포장,37.88,0.43,1.2,3215,3335,-3045
2026/02/11/23:24,매수,외국인지분율상승,004870,티웨이홀딩스,,0.36,-13.2,473,528,-436
2026/02/11/23:24,매수,외국인지분율상승,005385,현대차우,,,,262500,318500,-205500
2026/02/11/23:24,매수,외국인지분율상승,025750,한솔홈데코,,0.41,-12.8,628,648,-590
2026/02/11/23:24,매수,외국인지분율상승,040420,정상제이엘에스,12.08,0.99,9.1,5860,6000,-5600
2026/02/11/23:24,매수,외국인지분율상승,083660,CSA 코스믹,,1.75,-32.2,487,619,-430
2026/02/11/23:24,매수,외국인지분율상승,120240,대정화금,9.79,0.55,5.7,13180,13350,-12410
2026/02/11/23:24,매수,외국인지분율상승,288980,모아데이타,,0.78,-9.0,-830,1030,-790
2026/02/11/23:24,매수,외국인지분율상승,357120,코람코라이프인프라리츠,17.64,0.89,5.0,4595,4600,-4300
